xbelaxxi,2017-10-23 23:59,0,1,qaqu to ! patapon nakita sa marawi,,,,922492719305338880,https://twitter.com/xbelaxxi/status/922492719305338880,fil 
F24AsiePacifiq,2017-10-23 16:17,0,0,Philippines : le gouvernement annonce avoir remporté la bataille contre les jihadistes à Marawi http:// UC,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922376319861526528,https://twitter.com/F24AsiePacifiq/status/922376319861526528,fr
newsjsvn,2017-10-23 16:16,0,0,Philippines tuyên bố kết thúc chiến dịch chống phiến quân ở Marawi - Soha http:// ức,"(['Vietnam'], Location((13.2904027, 108.4265113, 0.0)))",,#Tint,922376092442177536,https://twitter.com/newsjsvn/status/922376092442177536,vi
atlasinfo,2017-10-23 16:15,0,1,Philippines: fin des combats contre les jihadistes à Marawi (officiel): Une bataille de cinq mois contre des... . n-des-combats-contre-les-jihadistes-a-Marawi-officiel_a86545.html …,"(['France'], Location((46.603354, 1.8883335, 0.0)))",,,922376037392109574,https://twitter.com/atlasinfo/status/922376037392109574,fr
dw_indonesia,2017-10-23 16:15,1,0,"Pemerintah Filipina mengumumkan kelompok militan terakhir di bagian selatan yang mendukung ISIS telah ditaklukan"". ""","(['Bonn', ' Jerman'], Location((50.735851, 7.10066, 0.0)))",,#Marawi,922376001375621121,https://twitter.com/dw_indonesia/status/922376001375621121,id
gutzygirl,2017-10-23 16:15,0,0,Nagustuhan ko ang isang video http:// Esang De Torres - Awit Sa Marawi (Official Lyric Video),,@YouTube,,922375951752810497,https://twitter.com/gutzygirl/status/922375951752810497,fil
nhowellzki,2017-10-23 16:14,0,0,UNTVNewsRescue RT Flag raising isinagawa sa city hall ng Marawi WATCH: http:// ising-isinagawa-sa-city-hall-ng-marawi/ … — victorcosare777… https:// /status/922375177849024512 …,"(['Ontario', ' Canada'], Location((50.000678, -86.000977, 0.0)))",,,922375690787356672,https://twitter.com/nhowellzki/status/922375690787356672,fil
FilsDePresse,2017-10-23 16:13,0,0,Manille annonce la fin de la bataille contre les jihadistes de Marawi http:// 8,"(['Quebec'], Location((53.222829, -1.6123786, 0.0)))",,,922375421940912128,https://twitter.com/FilsDePresse/status/922375421940912128,fr
UNTVNewsRescue,2017-10-23 16:12,2,2,Flag raising isinagawa sa city hall ng Marawi WATCH: http:// ising-isinagawa-sa-city-hall-ng-marawi/ … —,"(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",@victorcosare777,,922375177849024512,https://twitter.com/UNTVNewsRescue/status/922375177849024512,fil
warrdaemon,2017-10-23 16:12,0,0,Dami kasi madaling lokohin na dutae supporter alam nila fake yan. Sa mata ng kulto totoo na ganyan na sa marawi ang bilis nga daw eh. https:// status/922359517890994177 …,,,,922375130637991941,https://twitter.com/warrdaemon/status/922375130637991941,fil
Balitaph,2017-10-23 16:12,0,0,Kailangan bang gibain ang Marawi ? http:// langan-bang-gibain-ang-marawi/ …,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,922375092742520833,https://twitter.com/Balitaph/status/922375092742520833,fil
Politique2M1,2017-10-23 16:12,0,0,La bataille de Marawi aux Philippines,"(['Waterloo', ' Belgium'], Location((43.466874, -80.524635, 0.0)))",,,,,fr
InfoSinBandera,2017-10-23 16:12,0,0,declara el fin de los combates en Marawi ... https://,,,#Filipinas,922375048266178560,https://twitter.com/InfoSinBandera/status/922375048266178560,es
devrimzamanii,2017-10-23 16:11,0,0,Filipinler'de IŞİD bağlantılı örgütün son kalesi ele geçirildi: ' Marawi 'de artık militan yok' https://,,,,922374980511453184,https://twitter.com/devrimzamanii/status/922374980511453184,tr
CNNIndonesia,2017-10-23 16:11,5,7,Militan ISIS Habis,,,,,,id
WikiScene_Infos,2017-10-23 16:10,0,0,Philippines: fin de la bataille contre les jihadistes à Marawi,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922374671466663937,https://twitter.com/WikiScene_Infos/status/922374671466663937,fr
Tayelrand,2017-10-23 16:10,0,0,Marawi Philipines,,,,,,fil
romandie,2017-10-23 16:10,0,0,Philippines: fin de la bataille contre les jihadistes à Marawi http:// 21,"(['Suisse'], Location((46.7985624, 8.2319736, 0.0)))",,,922374554558844928,https://twitter.com/romandie/status/922374554558844928,fr
PTVph,2017-10-23 16:10,3,6,Tapang at Malasakit Alliance rallies support for Marawi rehab http:// it-alliance-rallies-support-marawi-rehab/ …,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922374539539091456,https://twitter.com/PTVph/status/922374539539091456,fil
BenisonYu,2017-10-23 16:07,0,0,Panoorin: CHR Papaimbestigahan ang mga Sundalo sa Marawi para sa Karapatan ng mga Terrorista! – The Filipino News http://,"(['philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922374008829546497,https://twitter.com/BenisonYu/status/922374008829546497,fil
radyopilipinas1,2017-10-23 16:07,0,0,NEWS: Tapang at Malasakit Alliance rallies support for Marawi rehab . 64 …,"(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",,,922373964717895680,https://twitter.com/radyopilipinas1/status/922373964717895680,fil
dzIQ990,2017-10-23 16:05,0,0,DND Sec. Lorenzana inirekomenda ni Sen. Zubiri maging rehab czar para sa Marawi |,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",@iamruelperez,,922373473917218816,https://twitter.com/dzIQ990/status/922373473917218816,fil
caglarkenan21,2017-10-23 16:04,0,0,Bunca şehirleri enkaza çeviren IŞİD,"(['\xc4\xb0stanbul', ' T\xc3\xbcrkiye'], Location((41.0096334, 28.9651646, 0.0)))",,,,,tr
MediavorFR,2017-10-23 16:04,0,0,Philippines : le gouvernement annonce avoir remporté la bataille contre les jihadistes à Marawi http:// -gouvernement-annonce-avoir-remporte-la-bataille-contre-les-jihadistes-a-marawi/ …,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922373102742462465,https://twitter.com/MediavorFR/status/922373102742462465,fr
NewsFrontDE,2017-10-23 16:03,0,0,Philippinische Regierung: Kämpfe gegen den IS in Marawi beendet Fünf Monate nach ... https:// lippinische-regierung-kampfe-gegen-den-is-in-marawi-beendet/ …,,,#newsfront #Germany #news,922373021200994304,https://twitter.com/NewsFrontDE/status/922373021200994304,de
ManyGZZ,2017-10-23 16:03,0,0,"RT ActualidadRT: ÚLTIMA HORA El último yihadista en Marawi ha sido eliminado"" https:// 0""","(['En el cielo'], Location((-35.9099067, -72.3117545, 0.0)))",,,922372848479596545,https://twitter.com/ManyGZZ/status/922372848479596545,es
TheDadGeeK,2017-10-23 16:03,0,0,: fin des combats contre les djihadistes à Marawi http://,"(['France'], Location((46.603354, 1.8883335, 0.0)))",,#Philippines,922372813394272257,https://twitter.com/TheDadGeeK/status/922372813394272257,fr
TituIaresMundo,2017-10-23 16:03,0,0,Filipinas declara el fin de los combates en Marawi . d eclara-el-fin-de-los-combates-en-marawi/a-41071686 …,"(['Internacional'], Location((-30.9034869, -55.5091113, 0.0)))",,,922372809518714880,https://twitter.com/TituIaresMundo/status/922372809518714880,es
stratejik_ortak,2017-10-23 16:02,10,24,5 ay önce kuşatma altına alınan Filipinler'in Marawi kenti,"(['Be\xc5\x9fikta\xc5\x9f', ' \xc4\xb0stanbul'], Location((41.0716178, 29.0305381519, 0.0)))",,,,,tr
NewsUpdate24Nor,2017-10-23 16:02,0,0,Filippinane hevdar IS er nedkjempa i Marawi : . 2 017/10/23/Filippinane-hevdar-IS-er-nedkjempa-i-Marawi-15490840.ece?utm_source=newsupdate24.news … - sunnmoringen RSS,"(['Norway'], Location((64.5731537, 11.5280364395, 0.0)))",,#Siste,922372658163052546,https://twitter.com/NewsUpdate24Nor/status/922372658163052546,no
lacer2k,2017-10-23 16:02,0,0,Philippines : le gouvernement annonce avoir remporté la bataille contre les jihadistes à Marawi http:// visit Greenground …,"(['Nice', ' France'], Location((43.7009358, 7.2683912, 0.0)))",,,922372610406707204,https://twitter.com/lacer2k/status/922372610406707204,fr
Daniel_Jerome44,2017-10-23 16:00,0,0,Philippines : la bataille contre les djihadistes à Marawi est finie http://,"(['France Nantes (44)'], Location((47.2186371, -1.5541362, 0.0)))",,,922372219656916992,https://twitter.com/Daniel_Jerome44/status/922372219656916992,fr
hangen_claude,2017-10-23 16:00,0,0,Philippines: fin des combats contre les jihadistes à Marawi . ilippines-fin-combats-contre-jihadistes-a-marawi …,,,,922372159334428673,https://twitter.com/hangen_claude/status/922372159334428673,fr
leschtroumpffr,2017-10-23 16:00,0,0,: fin des combats contre les schtroumpfs à Marawi http://,"(['Village Schtroumpf'], Location((50.8460998, 4.3556346, 0.0)))",,#Philippines,922372153265270784,https://twitter.com/leschtroumpffr/status/922372153265270784,fr
ycoronado_ve,2017-10-23 16:00,0,1,Filipinas dice que acabó con los insurgentes de Marawi http:// 2,"(['Madrid', ' Spain'], Location((40.4167047, -3.7035825, 0.0)))",,,922372036323819520,https://twitter.com/ycoronado_ve/status/922372036323819520,es
trendinaliaSG,2017-10-23 15:59,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 15:57 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Marawi #SIEW2017 #JapanElection #WWETLC #ADMM #trndnl,922371902340866049,https://twitter.com/trendinaliaSG/status/922371902340866049,fil
ecdlcsoft,2017-10-23 15:59,0,0,El ministro filipino de Defensa declara el fin de los combates en Marawi . do/el-ministro-filipino-de-defensa-declara-fin-los-combates-en-marawi/10001-3416143 … vía,,@EFEnoticias,,922371887778459648,https://twitter.com/ecdlcsoft/status/922371887778459648,es
ILoveYouByOkay,2017-10-23 15:59,0,0,Saludo ako sa mga sundalong nakipag digmaan sa marawi para lang mapabuti ang mga kalagayan ng mga muslim naninirahan dun,"(['Dasmarinas', ' Calabarzon'], Location((14.6455597, 120.9995684, 0.0)))",,,922371784376188928,https://twitter.com/ILoveYouByOkay/status/922371784376188928,fil
harian_lampung,2017-10-23 15:58,0,0,Filipina Umumkan Berakhirnya Operasi Militer di Marawi https://,"(['Provinsi Lampung'], Location((-5.4402447, 105.2581315, 0.0)))",,,9.22E+17,https://twitter.com/harian_lampung/status/922371564447744000,id
dnoticiaspt,2017-10-23 15:56,0,0,Exército filipinio toma edfício controlado por extremistas islâmicos em Marawi : Militares filipinos… http://,"(['Madeira'], Location((32.7517501, -16.9817517092, 0.0)))",,#dnoticias,922371034279395329,https://twitter.com/dnoticiaspt/status/922371034279395329,pt
dzrhnews,2017-10-23 15:55,0,4,Putukan sa Marawi tapos na,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,,,fil
ColtliqEkajaya,2017-10-23 15:54,0,0,Filipina Nyatakan Perang di Kota Marawi Berakhir https://,"(['Malang', ' Jawa Timur'], Location((-7.9771206, 112.6340291, 0.0)))",,,922370729496203264,https://twitter.com/ColtliqEkajaya/status/922370729496203264,ms
tomaszewskim,2017-10-23 15:52,1,4,Filipiny. Zakończenie walk w Marawi ogłosił minister obrony . 88,"(['Poland'], Location((52.0977181, 19.0258159, 0.0)))",,,922370041928146944,https://twitter.com/tomaszewskim/status/922370041928146944,pl
DLRCalleGuarico,2017-10-23 15:50,0,0,"ÚLTIMOMINUTO | anuncia fin de combates contra terroristas del en : terminamos con ellos… https:// 9 22360745823744000 …""","(['Gu\xc3\xa1rico', ' Venezuela'], Location((8.666667, -66.583333, 0.0)))",,# #Filipinas #Daesh #Marawi,922369568110268416,https://twitter.com/DLRCalleGuarico/status/922369568110268416,es
TituIaresMundo,2017-10-23 15:48,0,0,Ministro filipino de Defensa declara el fin de los combates en Marawi . nacional/ministro-filipino-de-defensa-declara-el-fin-de-los-combates-en-marawi/20171023/nota/3615968.aspx …,"(['Internacional'], Location((-30.9034869, -55.5091113, 0.0)))",,,922369046649212928,https://twitter.com/TituIaresMundo/status/922369046649212928,es
PolitiqueTWT,2017-10-23 15:48,0,0,Philippines : fin des combats contre les djihadistes à Marawi . /article/2017/10/23/philippines-le-gouvernement-annonce-la-fin-des-combats-contre-les-djihadistes-a-marawi_5204628_3216.html?utm_source=dlvr.it&utm_medium=twitter … 8,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922369014508134401,https://twitter.com/PolitiqueTWT/status/922369014508134401,fr
InfoSinBandera,2017-10-23 15:48,0,0,dio por terminada la batalla en Marawi,,,,,,es
dwiz882,2017-10-23 15:45,0,0,Halos limang buwang bakbakan sa Marawi City laban sa mga terorista pormal nang nagtapos.,"(['Pasig City', ' Philippines'], Location((9.7771753, 125.4915723, 0.0)))",,#IZHeadlines,922368475028262912,https://twitter.com/dwiz882/status/922368475028262912,fil
BeritaBizID,2017-10-23 15:45,0,0,Filipina Umumkan Berakhirnya Perang Melawan ISIS Marawi . na-umumkan-berakhirnya-perang-melawan-isis-marawi/ …,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,,922368474373955584,https://twitter.com/BeritaBizID/status/922368474373955584,id
host1tl,2017-10-23 15:45,0,0,Filipinler'de Mindanao eyaletine bağlı Marawi kentinde terör örgütü DAEŞ bağlantılı Maute örgütünün son kalesi... http://,,,,922368441302077441,https://twitter.com/host1tl/status/922368441302077441,tr
sahabat_jurnas,2017-10-23 15:45,0,0,Filipina Umumkan Berakhirnya Perang Melawan ISIS Marawi http://,"(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,,922368395789721600,https://twitter.com/sahabat_jurnas/status/922368395789721600,id
HaitiNewsNet,2017-10-23 15:45,0,0,Philippines : fin des combats contre les djihadistes à Marawi http:// 8Cd,,,,922368347626500096,https://twitter.com/HaitiNewsNet/status/922368347626500096,fr
lorenzino902,2017-10-23 15:43,0,0,Filippine: Isis sconfitto a Marawi http://,"(['Fiumicino', ' Lazio'], Location((41.7675656, 12.2339473, 0.0)))",,,922367887154671617,https://twitter.com/lorenzino902/status/922367887154671617,it
DZMMTeleRadyo,2017-10-23 15:42,0,4,DILG,"(['ABS-CBN', ' Diliman', ' Quezon City'], Location((11.5874907, 122.7520466, 0.0)))",,,,,ceb
NewsFront_Fr,2017-10-23 15:41,0,0,Philippines : fin des combats contre Daech à Marawi Une bataille de cinq mois ... https:// lippines-fin-des-combats-contre-daech-a-marawi/ … C,,,#newsfront #France #news,922367440780132352,https://twitter.com/NewsFront_Fr/status/922367440780132352,fr
pm_magazin,2017-10-23 15:40,0,0,Lorenzana dankt Partnerländern für Hilfe in Marawi Belagerung https:// enzana-dankt-partnerlaendern-fuer-hilfe-in-marawi-belagerung/ … 8,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922367193509134336,https://twitter.com/pm_magazin/status/922367193509134336,de
Urita_ID,2017-10-23 15:40,0,0,Filipina Umumkan Berakhirnya Perang Melawan ISIS Marawi - . na-umumkan-berakhirnya-perang-melawan-isis-marawi/ … 2,"(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,,922366990852829185,https://twitter.com/Urita_ID/status/922366990852829185,id
trendinaliaSG,2017-10-23 15:39,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 15:32 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Marawi #SIEW2017 #JapanElection #WWETLC #ADMM #trndnl,922366881306202113,https://twitter.com/trendinaliaSG/status/922366881306202113,fil
dzbb,2017-10-23 15:39,1,3,Pamilya ng mga sundalo at pulis na napatay sa Marawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
covesiacom,2017-10-23 15:38,0,0,Filipina Akhiri Perang Melawan ISIS di Marawi | http:// Covesia.com https://,"(['Padang'], Location((-0.9524785, 100.3632419, 0.0)))",,,922366508386230272,https://twitter.com/covesiacom/status/922366508386230272,ms
urdutahzeeb,2017-10-23 15:37,0,0,فلپائن حکومت نے ماراوی شہر میں جنگ کے خاتمے کا اعلان کیا,"(['New Delhi', ' India'], Location((28.6141793, 77.2022662, 0.0)))",,,,,ur
MonMundialCat,2017-10-23 15:36,0,0,El Ministre de Defensa filipí anuncia la fi dels combats a Marawi http:// 8,"(['Leguevin', ' Fran\xc3\xa7a'], Location((43.5991512, 1.2344124, 0.0)))",,,922366105280221184,https://twitter.com/MonMundialCat/status/922366105280221184,ca
manilainformer,2017-10-23 15:36,0,0,Sen. Bam: Unite,"(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",,,,,sv
dzbb,2017-10-23 15:36,2,3,Military operations sa Marawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
dzIQ990,2017-10-23 15:35,0,0,Mga pulis na lumaban sa Marawi may special treat mula kay Dela Rosa - DZIQ Radyo Inquirer 990AM https:// 8,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",,,922365848672546816,https://twitter.com/dzIQ990/status/922365848672546816,fil
PepPayo,2017-10-23 15:35,0,0,El Ministre de Defensa filipí anuncia la fi dels combats a Marawi http:// Dc,"(['Vila de Gracia', ' Barcelona'], Location((41.4031783, 2.1571662, 0.0)))",,,922365783988211714,https://twitter.com/PepPayo/status/922365783988211714,ca
nindoid,2017-10-23 15:34,0,0,Filipina Umumkan Berakhirnya Perang Melawan ISIS Marawi - . na-umumkan-berakhirnya-perang-melawan-isis-marawi/ … d,,,,922365682221645825,https://twitter.com/nindoid/status/922365682221645825,id
StN_News,2017-10-23 15:32,0,0,Philippinen: Kämpfe gegen den IS in Marawi beendet . inen-kaempfe-gegen-den-is-in-marawi-beendet.73defa7a-2dbe-4fcf-ad82-64aa570c855f.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter=1508741318 …,"(['Stuttgart', ' Germany'], Location((48.7784485, 9.1800132, 0.0)))",,#link_time,922365113457434624,https://twitter.com/StN_News/status/922365113457434624,de
elnacionalcat,2017-10-23 15:32,3,6,El Ministre de Defensa filipí anuncia la fi dels combats a Marawi https:// 2,,,,922365085942730752,https://twitter.com/elnacionalcat/status/922365085942730752,ca
MarieMarysienka,2017-10-23 15:32,0,0,Philippines : fin des combats contre les djihadistes à Marawi . /article/2017/10/23/philippines-le-gouvernement-annonce-la-fin-des-combats-contre-les-djihadistes-a-marawi_5204628_3216.html?xtor=RSS-3208 …,,,,922365071094960128,https://twitter.com/MarieMarysienka/status/922365071094960128,fr
iambros,2017-10-23 15:31,0,0,El ministre de de anuncia el final de la batalla de contra els . ic/marawi-siege-philippines-defence-minister-declares-end-of-9335390 …,,,#Defensa #Filipines #Marawi #yihadistes,922364932619771904,https://twitter.com/iambros/status/922364932619771904,es
dzIQ990,2017-10-23 15:31,0,0,7 SAF Troopers kabilang sa mga patay sa bakbakan sa Marawi City - DZIQ Radyo Inquirer 990AM https://,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",,,922364862461747200,https://twitter.com/dzIQ990/status/922364862461747200,fil
davidedebernard,2017-10-23 15:30,1,1,: la bataille contre les jihadistes à a pris fin http:// 82,"(['Sliema', ' Malta'], Location((35.9127609, 14.5020708, 0.0)))",,#Philippines #Marawi,922364502326333440,https://twitter.com/davidedebernard/status/922364502326333440,fr
iambros,2017-10-23 15:30,0,0,El ministro de de anuncia el fin de la batalla de contra los . ic/marawi-siege-philippines-defence-minister-declares-end-of-9335390 …,,,#Defensa #Filipinas #Marawi #yihadistas,922364477319688192,https://twitter.com/iambros/status/922364477319688192,es
dw_hausa,2017-10-23 15:29,1,4,Sojojin Pilipin sun kwace iko da Marawi http://,"(['Bonn', ' Germany'], Location((50.735851, 7.10066, 0.0)))",,,922364332566110208,https://twitter.com/dw_hausa/status/922364332566110208,ha
HawkinsDavy,2017-10-23 15:29,0,0,Philippines : fin des combats contre les djihadistes à Marawi . /article/2017/10/23/philippines-le-gouvernement-annonce-la-fin-des-combats-contre-les-djihadistes-a-marawi_5204628_3216.html … — via,"(['Sichuan', "" People's Republic of""], Location((30.5000001, 102.4999999, 0.0)))",@lemondefr,,922364221144276993,https://twitter.com/HawkinsDavy/status/922364221144276993,fr
trendinaliaSG,2017-10-23 15:28,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 15:02 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Marawi #SIEW2017 #JapanElection #WWETLC #ADMM #trndnl,922364038583001089,https://twitter.com/trendinaliaSG/status/922364038583001089,fil
PRRDsupporters1,2017-10-23 15:25,0,1,Weeeh sana pumunta ka dun sa marawi kht nung gyira pa mabisita mo mn lng ang mga tao na nandun s evacuation ngaun paepal ka mglugaw k nlng,,,,922363214297489408,https://twitter.com/PRRDsupporters1/status/922363214297489408,fil
Fiorenzo59300,2017-10-23 15:24,0,0,: Fin des combats contre les djihadistes dans ( ). 1131 morts en cinq mois.,"(['Valenciennes (France)'], Location((50.3594889, 3.5266657, 0.0)))",@AP,#Philippines #Marawi,922363159570210818,https://twitter.com/Fiorenzo59300/status/922363159570210818,fr
MrShelby4,2017-10-23 15:24,2,1,Alors que bataille de serait terminée selon l'armée philippine,,,,,,fr
luuuweeeez,2017-10-23 15:24,0,1,:What's your birthday wish? -You know marawi ? Gusto kong maging tahimik yon. :World peace? -That's kapayapaan. :World silence? -Yap :Gago.,,,,922363070378213376,https://twitter.com/luuuweeeez/status/922363070378213376,fil
LaHojaRD,2017-10-23 15:24,0,0,El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi,"(['Santiago', ' Dominican Republic'], Location((-33.4377968, -70.6504451, 0.0)))",,#LunesDeGanarSeguidores,922362993886814211,https://twitter.com/LaHojaRD/status/922362993886814211,es
joyfar01,2017-10-23 15:22,1,1,Filippine: Isis sconfitto a Marawi https:// via,,@updayIT,,922362551320621056,https://twitter.com/joyfar01/status/922362551320621056,it
GEMAWAHYUH,2017-10-23 15:21,0,0,- Hore! Menhan Filipina: Tak Ada Lagi Militan ISIS di Marawi,"(['Pagaden - Subang'], Location((-6.4561464, 107.79642, 0.0)))",@info,,922362205579997186,https://twitter.com/GEMAWAHYUH/status/922362205579997186,id
tatu_s21,2017-10-23 15:20,0,0,éricaUnida : ÚLTIMOMINUTO | anuncia fin de combates contra terroristas del en … https:// 9 22360745823744000 …,,,#TodoPorAm # #Filipinas #Daesh #Marawi,922361997328601088,https://twitter.com/tatu_s21/status/922361997328601088,es
dzrhnews,2017-10-23 15:20,0,1,Combat operations sa Marawi,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,,,fil
dzrhnews,2017-10-23 15:19,0,1,5 bilyong bangon Marawi rehab fund,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,,,fil
ChaskiDigital,2017-10-23 15:19,0,0,"ÚLTIMOMINUTO | anuncia fin de combates contra terroristas del en : ""terminamos con ello… https:// 9 22360745823744000 … """"","(['Am\xc3\xa9rica Latina'], Location((21.3844758, -77.9226136, 0.0)))",,# #Filipinas #Daesh #Marawi,922361819313950725,https://twitter.com/ChaskiDigital/status/922361819313950725,es
dzrhnews,2017-10-23 15:19,0,1,Pagtatayo ng 'transitory houses' sa Marawi,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,,,fil
CityReport,2017-10-23 15:19,0,0,Ende der Kämpfe gegen IS: Regierung verkündet Befreiung von Marawi http://,"(['Potsdam'], Location((52.4009309, 13.0591397, 0.0)))",,,922361713902489601,https://twitter.com/CityReport/status/922361713902489601,de
MediavorFR,2017-10-23 15:18,0,0,Philippines : fin des combats contre les djihadistes à Marawi http:// n-des-combats-contre-les-djihadistes-a-marawi/ …,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922361627139330050,https://twitter.com/MediavorFR/status/922361627139330050,fr
pnagovph,2017-10-23 15:18,0,4,Tapang at Malasakit Alliance rallies support for Marawi rehab | | . 64 … c,"(['Quezon City'], Location((14.6509905, 121.0486155, 0.0)))",@indaysara @AttyKarenJimeno @filanemikee,,922361594926874624,https://twitter.com/pnagovph/status/922361594926874624,fil
AyaPhilippines,2017-10-23 15:18,2,2,Stand up against politicians dinadaan sa bully ang poor governance imbes na aminin marami silang pagkukulang sa Marawi siege.,,,#IAmDifferent,922361580083298304,https://twitter.com/AyaPhilippines/status/922361580083298304,fil
meteorflower30,2017-10-23 15:18,1,0,Natawa Ako,,,,,,fil
koyapres,2017-10-23 15:17,0,0,Puta ka talaga Mocha sayang pera ng taumbayan sa'yo. Maano na lang bang gumamit ka ng real-time picture ng Marawi ? Puro ka symbolism puta ka,"(['Batangas', ' PH'], Location((13.916453, 121.0864884, 0.0)))",,,922361441922924544,https://twitter.com/koyapres/status/922361441922924544,fil
Fanatics_SLB,2017-10-23 15:17,0,0,Ministro da Defesa das Filipinas declara fim dos combates em Marawi - http://,"(['Lisbon', ' Portugal'], Location((46.441634, -97.68121, 0.0)))",,,922361391985475584,https://twitter.com/Fanatics_SLB/status/922361391985475584,pt
Ej_bui,2017-10-23 15:17,0,0,Opstand IS in Marawi (Filipijnen) beëindigd . and/opstand-is-in-marawi-filipijnen-beeindigd~a8d5be16/ … via,,@HLN_BE,,922361296502317056,https://twitter.com/Ej_bui/status/922361296502317056,nl
galamedianews,2017-10-23 15:17,0,0,Filipina Umumkan Akhiri Operasi Militer di Marawi http://,"(['Bandung', ' Indonesia'], Location((-6.9344694, 107.6049539, 0.0)))",,,922361218689523714,https://twitter.com/galamedianews/status/922361218689523714,id
Duterte24x7,2017-10-23 15:16,0,3,“Matagal na daw kaming may presence sa Marawi . In fact,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
leonysradio,2017-10-23 15:16,0,0,"teleSURtv : ÚLTIMOMINUTO | anuncia fin de combates contra terroristas del en : termin… https:// us/922360745823744000 … ) ""","(['Cuba'], Location((23.0131338, -80.8328748, 0.0)))",,# #Filipinas #Daesh #Marawi,922361018348687360,https://twitter.com/leonysradio/status/922361018348687360,es
israel_flash,2017-10-23 15:15,0,0,broadcast by : Philippines : fin des combats contre les djihadistes à Marawi http://,,,#France #LeMonde #TheIsraelCompany,922360863327170562,https://twitter.com/israel_flash/status/922360863327170562,fr
Kaotic971,2017-10-23 15:15,0,0,TRACE-TM Philippines : fin des combats contre les djihadistes à Marawi http://,"(['971'], Location((62.15074, 10.66594, 0.0)))",,,922360794322522112,https://twitter.com/Kaotic971/status/922360794322522112,fr
LimaNoticia,2017-10-23 15:15,0,0,YIHADISTAS FILIPINAS - El ministro filipino de Defensa declara el fin de los combates en Marawi http://,"(['Lima', ' Peru'], Location((-12.0621065, -77.0365256, 0.0)))",,,922360789675266048,https://twitter.com/LimaNoticia/status/922360789675266048,es
dzrhnews,2017-10-23 15:15,0,1,Mga katutubo at bakwit,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,,,fil
teleSURtv,2017-10-23 15:15,10,6,"ÚLTIMOMINUTO | anuncia fin de combates contra terroristas del en : terminamos con ellos"" dice sec. de Defensa u""","(['Caracas'], Location((10.506098, -66.9146017, 0.0)))",,# #Filipinas #Daesh #Marawi,9.22E+17,https://twitter.com/teleSURtv/status/922360745823744000,es
ColtliqEkajaya,2017-10-23 15:14,0,0,Hore! Menhan Filipina: Tak Ada Lagi Militan ISIS di Marawi https://,"(['Malang', ' Jawa Timur'], Location((-7.9771206, 112.6340291, 0.0)))",,,922360587002306560,https://twitter.com/ColtliqEkajaya/status/922360587002306560,id
HLN_BE,2017-10-23 15:14,1,1,Opstand IS in Marawi (Filipijnen) beëindigd http:// 9,"(['Belgi\xc3\xab'], Location((50.6407351, 4.66696, 0.0)))",,#hln,922360472829026304,https://twitter.com/HLN_BE/status/922360472829026304,nl
